종목코드,기업명,ROE,ROA,GPM,OPM,NPM,EBITDA,부채비율,유동비율,당좌비율,자기자본비율,매출액증가율,영업이익증가율,EPS증가율,BPS증가율,재고자산회전율,총자산회전율,PER,PBR,PSR,PCR,EV/EBITDA,GP/A,OCF,FCF,주가,시가총액
001260,남광토건,24.71,7.91,0.0,5.83,6.08,208.05,212.24,120.24,120.24,32.03,49.92,36.73,0.0,0.0,356740019691.0,1.3021,0.0,0.0,0.3831,0.0,15.52,0.0,0.0,0.0,13900,136653426017
001340,PKC,7.86,4.15,0.0,9.38,7.79,179.3,89.52,43.59,43.59,52.77,11.55,43.19,0.0,0.0,191117728512.0,0.5321,0.0,0.0,1.2128,0.0,22.39,0.0,0.0,0.0,5160,231779171894
001360,삼성제약,-31.65,-27.69,0.0,-33.04,-73.36,-181.4,14.29,511.4,511.4,87.5,13.74,-80.6,0.0,0.0,54901130222.0,0.3774,0.0,0.0,8.4453,0.0,0.0,0.0,0.0,0.0,4925,463653949489
001380,SG글로벌,-4.51,-2.97,0.0,-0.98,-9.61,-5.66,52.07,221.14,221.14,65.76,-32.08,-111.8,0.0,0.0,57771768373.0,0.3089,0.0,0.0,1.4251,0.0,0.0,0.0,0.0,0.0,1830,82333333333
001390,KG케미칼,15.77,5.77,0.0,9.47,5.72,4671.68,173.28,103.84,103.84,36.59,33.78,92.28,0.0,0.0,4931505172315.0,1.0095,0.0,0.0,0.4193,0.0,11.06,0.0,0.0,0.0,30750,2067636286201
001420,태원물산,0.26,0.22,0.0,-3.34,0.55,-4.92,19.49,579.14,579.14,83.69,-9.95,23.44,0.0,0.0,14713198577.0,0.393,0.0,0.0,3.0113,0.0,0.0,0.0,0.0,0.0,5820,44305843071
001430,세아베스틸지주,9.63,5.21,0.0,6.53,5.03,2384.3,84.96,179.6,179.6,54.07,43.98,7255.53,0.0,0.0,3651102951303.0,1.0355,0.0,0.0,0.1955,0.0,9.79,0.0,0.0,0.0,19900,713644207723
001440,대한전선,7.46,2.04,0.0,1.98,1.45,394.62,266.43,123.94,123.94,27.29,25.1,-30.33,0.0,0.0,1997709556000.0,1.406,0.0,0.0,0.1661,0.0,34.59,0.0,0.0,0.0,1780,331877150127
001460,BYC,6.2,4.36,0.0,16.24,18.16,267.11,42.05,102.04,102.04,70.4,1.6,16.44,0.0,0.0,164445893789.0,0.2403,0.0,0.0,17.1135,0.0,112.94,0.0,0.0,0.0,450500,2814245918367
001470,삼부토건,-1.22,-0.48,0.0,-1.22,-0.7,-43.53,152.49,162.78,162.78,39.61,-5.88,44.54,0.0,0.0,357047939605.0,0.6891,0.0,0.0,1.4956,0.0,0.0,0.0,0.0,0.0,2325,534012968299
001520,동양,1.43,1.12,0.0,1.09,1.61,76.18,28.47,221.34,221.34,77.84,16.03,200.89,0.0,0.0,699569458171.0,0.6945,0.0,0.0,0.4997,0.0,75.19,0.0,0.0,0.0,1465,349581795817
001530,디아이동일,8.08,4.67,0.0,5.98,5.7,485.93,73.17,114.01,114.01,57.75,19.63,84.27,0.0,0.0,813085258056.0,0.8187,0.0,0.0,6.7219,0.0,121.11,0.0,0.0,0.0,277000,5465492407809
001540,안국약품,2.44,1.7,0.0,-0.66,2.29,-10.84,43.5,222.72,222.72,69.69,14.07,-1671.09,0.0,0.0,163533830268.0,0.7435,0.0,0.0,0.8531,0.0,0.0,0.0,0.0,0.0,10700,139503037667
001550,조비,3.48,1.78,0.0,3.64,2.19,30.77,94.86,138.91,138.91,51.32,14.86,-19.35,0.0,0.0,84597515362.0,0.8152,0.0,0.0,1.2922,0.0,51.94,0.0,0.0,0.0,21050,109313706563
001560,제일연마,6.56,5.72,0.0,8.28,7.64,66.04,14.61,624.15,624.15,87.25,9.0,84.46,0.0,0.0,79747901283.0,0.749,0.0,0.0,0.8311,0.0,12.09,0.0,0.0,0.0,8720,66275043630
001570,금양,11.36,4.23,0.0,5.57,6.12,121.36,168.15,152.73,152.73,37.29,23.58,102.03,0.0,0.0,217719113621.0,0.6915,0.0,0.0,1.4412,0.0,42.12,0.0,0.0,0.0,4905,313771363636
001620,케이비아이동국실업,-13.96,-4.18,0.0,-14.05,-4.55,-732.85,233.98,68.45,68.45,29.94,-1.76,-251.8,0.0,0.0,521440974563.0,0.918,0.0,0.0,0.1729,0.0,0.0,0.0,0.0,0.0,810,90172058823
001630,종근당홀딩스,3.07,1.89,0.0,3.72,2.79,344.11,62.82,137.5,137.5,61.42,7.91,-61.45,0.0,0.0,925975076416.0,0.6771,0.0,0.0,0.4138,0.0,26.47,0.0,0.0,0.0,76500,383201834862
001680,대상,11.62,5.05,0.0,4.42,4.18,1532.45,130.15,159.72,159.72,43.45,11.46,-12.13,0.0,0.0,3469992522829.0,1.2088,0.0,0.0,0.2327,0.0,15.86,0.0,0.0,0.0,23300,807331294117
001740,SK네트웍스,4.33,1.1,0.0,1.11,0.94,1219.78,293.93,78.18,78.18,25.39,3.69,-1.59,0.0,0.0,11018140000000.0,1.1708,0.0,0.0,0.1008,0.0,66.67,0.0,0.0,0.0,5020,1110779005524
001770,SHD,14.27,8.15,0.0,5.45,5.53,57.13,74.96,193.08,193.08,57.15,35.49,2952.02,0.0,0.0,104770706369.0,1.4749,0.0,0.0,0.3465,0.0,11.68,0.0,0.0,0.0,29950,36303030303
001780,알루코,0.84,0.31,0.0,3.3,0.48,166.67,166.57,90.89,90.89,37.51,2.08,-32.71,0.0,0.0,505586030763.0,0.6481,0.0,0.0,0.653,0.0,49.06,0.0,0.0,0.0,3410,330135124760
001790,대한제당,3.95,1.71,0.0,3.33,1.6,420.52,131.28,135.23,135.23,43.24,3.86,-9.18,0.0,0.0,1261349333000.0,1.0669,0.0,0.0,0.2148,0.0,22.4,0.0,0.0,0.0,3020,270893522906
001800,오리온홀딩스,5.82,4.54,0.0,13.07,9.33,3156.97,28.18,199.24,199.24,78.01,5.9,2.29,0.0,0.0,2415059149467.0,0.4867,0.0,0.0,0.4137,0.0,6.62,0.0,0.0,0.0,15950,999188235294
001810,무림SP,2.04,1.4,0.0,4.61,3.28,61.01,45.54,162.9,162.9,68.71,5.42,-7.66,0.0,0.0,132202326153.0,0.428,0.0,0.0,0.5368,0.0,27.48,0.0,0.0,0.0,3205,70969108802
001820,삼화콘덴서공업,14.1,10.63,0.0,12.65,10.92,331.69,32.7,280.78,280.78,75.36,8.1,22.41,0.0,0.0,262159285746.0,0.9735,0.0,0.0,2.387,0.0,20.87,0.0,0.0,0.0,60200,625782716049
001840,이화공영,-10.24,-4.54,0.0,-2.46,-2.4,-47.96,125.55,133.9,133.9,44.34,27.22,-712.2,0.0,0.0,194935371938.0,1.8911,0.0,0.0,0.8583,0.0,0.0,0.0,0.0,0.0,5920,167310158013
001880,디엘건설,18.33,10.52,0.0,11.42,8.73,2296.34,74.3,226.06,226.06,57.37,15.89,12.92,0.0,0.0,2010344322791.0,1.2041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
001940,KISCO홀딩스,12.56,10.57,0.0,12.7,11.28,2007.41,18.82,545.74,545.74,84.16,48.5,142.79,0.0,0.0,1580849338970.0,0.9365,0.0,0.0,0.1305,0.0,2.36,0.0,0.0,0.0,14550,206248905109
002020,코오롱,15.87,3.95,0.0,6.14,2.9,3321.98,301.5,69.51,69.51,24.91,10.64,22.38,0.0,0.0,5410414957004.0,1.3641,0.0,0.0,0.0789,0.0,10.25,0.0,0.0,0.0,33050,426621721958
002030,아세아,11.73,6.46,0.0,12.39,10.9,2288.66,81.52,165.83,165.83,55.09,20.91,55.74,0.0,0.0,1846503739538.0,0.5927,0.0,0.0,0.1427,0.0,7.26,0.0,0.0,0.0,128000,263520903954
002070,비비안,-3.11,-1.62,0.0,0.76,-1.71,14.19,91.88,329.1,329.1,52.11,2.49,-29.45,0.0,0.0,187863421226.0,0.948,0.0,0.0,0.7113,0.0,161.03,0.0,0.0,0.0,2965,133633802816
002100,경농,0.0,0.0,0.0,6.2,0.0,167.59,64.18,167.85,167.85,60.91,8.85,17.34,0.0,0.0,270269449649.0,0.6952,0.0,0.0,0.8847,0.0,23.34,0.0,0.0,0.0,12250,239108216432
002140,고려산업,4.23,1.89,0.0,2.28,2.12,48.62,123.32,83.97,83.97,44.78,12.06,-47.05,0.0,0.0,213486551495.0,0.8948,0.0,0.0,0.3399,0.0,42.02,0.0,0.0,0.0,2910,72571628721
002150,도화엔지니어링,5.62,3.0,0.0,3.46,2.6,199.85,87.4,111.52,111.52,53.36,0.43,-16.76,0.0,0.0,577392660234.0,1.1543,0.0,0.0,0.4467,0.0,24.58,0.0,0.0,0.0,7650,257923342541
002170,삼양통상,8.15,7.22,0.0,18.76,17.09,363.87,12.94,857.14,857.14,88.54,-2.25,-36.93,0.0,0.0,193958606606.0,0.4226,0.0,0.0,0.8971,0.0,6.23,0.0,0.0,0.0,58000,174000000000
002200,한국수출포장공업,6.02,4.78,0.0,6.27,4.97,200.06,26.01,247.31,247.31,79.36,20.55,83.81,0.0,0.0,319224098800.0,0.962,0.0,0.0,3.1952,0.0,54.41,0.0,0.0,0.0,25500,1020000000000
002210,동성제약,-9.29,-4.12,0.0,-6.28,-5.11,-52.99,125.2,132.98,132.98,44.41,-3.86,-44.36,0.0,0.0,84407657781.0,0.8071,0.0,0.0,2.6427,0.0,0.0,0.0,0.0,0.0,8380,223064748201
002220,한일철강,14.35,7.53,0.0,11.92,10.26,296.43,90.56,123.37,123.37,52.48,58.22,799.53,0.0,0.0,248593160815.0,0.7339,0.0,0.0,0.2873,0.0,7.84,0.0,0.0,0.0,2675,71425829875
002230,피에스텍,4.52,3.89,0.0,2.24,11.05,12.91,16.19,600.25,600.25,86.07,8.3,315.85,0.0,0.0,57639776340.0,0.3518,0.0,0.0,1.7151,0.0,94.22,0.0,0.0,0.0,5130,98857081545
002240,고려제강,8.14,5.39,0.0,5.83,7.88,985.27,51.04,179.26,179.26,66.21,21.04,902.16,0.0,0.0,1691354877090.0,0.6836,0.0,0.0,0.3105,0.0,13.82,0.0,0.0,0.0,19450,525188822355
002270,롯데푸드,-0.13,-0.08,0.0,2.39,-0.07,384.57,61.76,187.47,187.47,61.82,5.62,-13.64,0.0,0.0,1607805510424.0,1.2645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
002290,삼일기업공사,4.78,4.03,0.0,4.49,4.0,33.1,18.7,628.66,628.66,84.25,14.08,28.01,0.0,0.0,73803536671.0,1.0077,0.0,0.0,0.7201,0.0,19.54,0.0,0.0,0.0,4290,53149507389
002310,아세아제지,12.74,9.39,0.0,9.93,9.62,938.75,35.72,212.9,212.9,73.68,29.26,42.87,0.0,0.0,945734471576.0,0.9754,0.0,0.0,2.1941,0.0,24.82,0.0,0.0,0.0,52600,2074998918918
002320,한진,11.78,4.17,0.0,3.97,6.46,994.33,182.22,81.1,81.1,35.43,13.02,-6.12,0.0,0.0,2504131193753.0,0.6458,0.0,0.0,0.1865,0.0,29.88,0.0,0.0,0.0,30100,467100609756
002350,넥센타이어,0.29,0.12,0.0,0.21,0.22,43.92,138.97,141.69,141.69,41.85,22.45,-88.86,0.0,0.0,2079407029590.0,0.5439,0.0,0.0,0.3203,0.0,657.93,0.0,0.0,0.0,6820,666071409395
002360,SH에너지화학,0.67,0.51,0.0,0.25,0.44,3.43,30.4,599.23,599.23,76.69,49.39,104.37,0.0,0.0,139801659440.0,1.1686,0.0,0.0,0.7741,0.0,397.02,0.0,0.0,0.0,973,108216585365
002380,케이씨씨,-0.99,-0.41,0.0,6.62,-0.91,3887.7,139.56,135.86,135.86,41.74,15.57,190.46,0.0,0.0,5874899292339.0,0.4562,0.0,0.0,0.4765,0.0,26.5,0.0,0.0,0.0,315000,2799249537892
002390,한독,0.86,0.39,0.0,5.41,0.64,280.06,119.16,117.19,117.19,45.63,2.79,-1.3,0.0,0.0,517641069438.0,0.6151,0.0,0.0,0.6062,0.0,27.54,0.0,0.0,0.0,22800,313792717086
002410,범양건영,7.41,3.07,0.0,2.7,5.26,30.24,141.38,167.37,167.37,41.43,-22.48,-74.81,0.0,0.0,111908019893.0,0.5836,0.0,0.0,1.5994,0.0,96.33,0.0,0.0,0.0,6510,178982945736
002420,세기상사,-10.46,-4.19,0.0,-8.68,-10.88,-15.52,149.55,21.8,21.8,40.07,700.3,-29.09,0.0,0.0,17880222962.0,0.3854,0.0,0.0,3.5379,0.0,0.0,0.0,0.0,0.0,10600,63258064516
002450,삼익악기,9.36,4.06,0.0,11.29,8.04,333.47,130.52,131.9,131.9,43.38,19.19,65.24,0.0,0.0,295428267821.0,0.5047,0.0,0.0,0.5595,0.0,14.89,0.0,0.0,0.0,1825,165283018867
002460,HS화성,7.12,3.67,0.0,6.78,7.03,286.31,93.77,274.49,274.49,51.61,0.71,-29.33,0.0,0.0,422231395444.0,0.5226,0.0,0.0,0.3029,0.0,18.12,0.0,0.0,0.0,12600,127887640449
002600,조흥,11.03,6.01,0.0,7.6,6.41,190.73,83.59,114.34,114.34,54.47,12.69,61.81,0.0,0.0,250861244971.0,0.9376,0.0,0.0,0.4495,0.0,12.3,0.0,0.0,0.0,188000,112774015203
002620,제일파마홀딩스,-2.57,-1.44,0.0,-1.18,-1.69,-89.75,78.37,112.46,112.46,56.06,0.07,-139.92,0.0,0.0,762568056298.0,0.8545,0.0,0.0,0.3351,0.0,0.0,0.0,0.0,0.0,16000,255570469798
002630,오리엔트바이오,-32.2,-21.86,0.0,3.57,-30.05,18.6,47.32,190.81,190.81,67.88,39.79,115.04,0.0,0.0,52020405167.0,0.7274,0.0,0.0,2.78,0.0,90.13,0.0,0.0,0.0,1220,144615646258
002680,한탑,-9.93,-3.53,0.0,-5.78,-6.18,-45.56,181.48,49.52,49.52,35.53,2.03,55.8,0.0,0.0,78892137329.0,0.5703,0.0,0.0,0.5159,0.0,0.0,0.0,0.0,0.0,1260,40699865410
002690,동일제강,5.37,4.57,0.0,4.32,4.53,78.73,17.56,446.16,446.16,85.06,48.26,6284.85,0.0,0.0,182235773870.0,1.0095,0.0,0.0,0.3176,0.0,10.78,0.0,0.0,0.0,2850,57880047505
002700,신일전자,9.66,6.53,0.0,4.96,4.12,96.08,47.8,211.96,211.96,67.66,12.22,54.07,0.0,0.0,193517099817.0,1.5851,0.0,0.0,0.7653,0.0,19.52,0.0,0.0,0.0,2115,148107239512
002710,TCC스틸,18.5,7.83,0.0,4.77,5.35,255.98,136.42,145.64,145.64,42.3,24.28,2536.42,0.0,0.0,536651129324.0,1.4623,0.0,0.0,0.4729,0.0,18.19,0.0,0.0,0.0,9680,253757547169
